analytical_customer_id,is_gold,amt_total,afford_amt_total,order_count
U9j7feJmAeStmGamJwxc6Qkg,False,272.0,0.0,1
UApvVjxK_dRaK45BxwQyXcpw,False,2163.5884,0.0,7
UBPIYMG2efT02Mp_GLueWfUg,False,84.0,40.0,1
UBTaIXu6EdQh6AmGu1XzeZwA,False,916.98,45.0,6
UBnD5Q3S4xTqSNd73JxrCykg,False,160.0,81.398,1
UCD7r2lmQATVmPKsllaUBZ0g,False,209.0,100.0,2
UCTvh9_uVJRau96S_r3cxNfg,False,1482.35,0.0,10
UCzoGISeAeTPegYXSwqEwqHA,False,579.12,0.0,1
UD7rHIzWEkTuW2ndzHLzcAjg,False,503.98,25.394,3
UDJQoKIahGSia4NYImhyD1UQ,False,354.99940000000004,83.59988,2
UDWmqLwedoRkeg4Ww7LyDB_w,True,751.12,454.0,7
UDkFbGYyS6TWyUbzYnrdLdgQ,False,126.0,10.0,2
UE3BIWEGIHShGjfoEB9B1ZWA,False,722.0,166.22,19
UE9JMYwyPcTmyxB2wPsYG_Yw,False,99.0,101.0,1
UECQpEMKf9RxKtVJMYZcHsJw,False,279.14,157.0,1
UEr46eUmG4SimavFUcqg0A0Q,False,362.0,256.0,3
UF0bNzAyVcTgybfYA7DVCZrA,False,601.25,315.998,6
UFAf-LYOINQsOsbZYxmYIbXA,False,140.0,0.0,2
UFH84UZutRReuyTDZNThBizA,False,227.0,0.0,2
UFJqkEsK-rQAKjTGsTKSlf8w,True,1789.15,351.38800000000003,17
UFjyesuuG0Qxuf81ufVlxqJw,False,50.0,0.0,1
UFooXbHGPPQgGhwbHYNQuk4A,False,1965.03,0.0,12
UFp11l_-wwSx-eTB_U6xS23w,False,407.85,188.0,6
UFqs7fQOoWSAOFquQVS7H5jA,False,815.0,0.0,2
UFy6MC2aKxQ0ae-M2yf6mOoA,False,184.88,0.0,2
UGAEPaKK-tRqKRheKB7gfKoQ,False,75.0,75.0,1
UGFCQbK-16QE-exmKEVLdrHg,False,147.0,40.0,2
UGknSt32IRR02lNN3kK_T2nw,False,976.65,0.0,16
UGm5UIta4YS1a9IutN-7LksQ,False,153.0,38.25,1
UGytZqECfzSmCsH6E0hhqrHQ,False,3695.355,81.606,22
UH--usjmUtS7ma3pjovIcBwg,False,144.0,0.0,1
UHYGFj7-mMSF-0eY7eNzLIuQ,False,100.99,0.0,1
UHZWZUb6KgSx6d3Ab2zus9fA,False,409.0,30.0,3
UHwSWDfucKR2udy7fbNsVemw,False,90.0,0.0,1
UI7d9AQGqHTfGD0HQU1kb-4g,False,269.0,125.0,2
UINGQc1SwQSASus_1Q2G_Mdg,True,5694.7834,513.7,41
UIin-_wGR3QCGG-RwA2gonQQ,False,1036.47,101.0,6
UIyb2Mm6s9Sq6s-Nm_yJZlvQ,False,4361.0808,586.848,21
UJ5Ys-JKA5TvKMWbJB0H_KXA,False,108.04,85.98,2
UJC4bHI2w8Rh2jL7Is-GpZTQ,False,55.0,0.0,1
UJVRYo9eW0QXevzA9LXedyyA,False,915.4,0.0,5
UJeN6oMSoXRrSP00Md_RBLkA,False,207.0,140.0,2
UKRh-6Fus-Q5uGtMFcdZZhkw,False,127.68,0.0,1
UKUXWTD-SMTC-wk2DYvDw5zQ,False,1379.1,97.998,11
UKdzUzpqqmRcq0LzpAegqUcg,False,1454.9286,205.0,8
ULRcYs92YwTv28z_99W3acGA,False,54.0,0.0,1
ULS_ODG6H7T86E-oGmGoK7HQ,False,717.0,89.0,8
ULbZ5NHivTQnioqpHNdbbppA,False,1500.34,42.67,10
ULnotYkqznTAqzmikFpvdOJg,False,944.8399999999999,236.0,8
UM1KMHKqdSSYqz1oKvENUOWQ,False,522.3199999999999,40.0,3
UMaQxEm2s7RT2HdemJlAINZw,False,865.4,110.0,4
UN3wjwKO5yToOUDhKxTJJ0_g,False,636.9904,85.0,3
UN9i4fsG4LSAGu66s2rWjxsg,False,140.0,0.0,1
UNIvWSA6s9Sx6ylvAZYbv6cw,False,249.95,0.0,1
UNMIMJVG9cQ1Gvm1V8SH6bTQ,False,211.71,92.03999999999999,3
UNNTc4tCagTxCYJVtXYqYNTQ,False,833.0,50.0,6
UNPxIlayhYTwy-cta8y3-gtg,False,129.0,0.0,1
UNSOxlDGJ5SnGOJOD2M_tMqQ,False,63.84,0.0,1
UNcvVmImXBQ6myByID9Ejykw,False,100.75,40.0,1
UNxdxswGYET6GhPFw9usfrZA,False,434.9932,200.0,4
UNz4tnvm3sQbmPn5vYln7sZA,False,112.0,0.0,1
UO1pVcimfKSLm9eyiDjrR3Fw,False,252.99,55.0,3
UO5ztuDKsgTMKMIEDrGVlzPw,False,793.8299999999999,509.5,6
UOG7_eJiuUR_iDq1JCMfoZ9A,False,2871.37,0.0,11
UOlekLQaxcQ2aVVfQo3rqJmA,False,84.0,0.0,1
UP1Ku2cG1AQ7GP15ctogRVqA,False,91.2,40.0,1
UPbvEYUeSZT9eaUmUqUThRqw,False,155.0,0.0,3
UPfAS3f6FmT_6Lkef2_EPMUg,False,429.33,304.52,4
UPl7Od_adoSWawsR_hU5fv4w,False,630.0,0.0,5
UQLe2SFOc5RXOhs5F1sssYLQ,False,516.75,61.798,3
UQQ0gR2KuGQRKuEI2KDVHWmQ,False,802.0,0.0,4
UQu1xNOy0HTMydbfOtqOpACQ,False,312.7,138.3,5
UR_2wKS-IfSH-Wg-SNPu2rxw,False,525.6,42.0,4
USUL7iKOFSS5OmMrKIfy7ORQ,False,104.0,50.0,1
UScn8-gylDQUyFm_gjUrV5RQ,False,194.32,150.0,1
USygtodyYvReyEd-dWjzA8ow,False,472.1,0.0,3
UTHqIm_CBCRdCJl__vn2Z7KA,False,161.98,135.37,1
UTJrS6jGAUT0Gy3YjFThZTOA,False,1987.5,134.75,26
UTQk4WZK22TPKgqwZXHHlL9g,False,370.0,0.0,3
UTSIooHS7tRFSwPsHkxWEoWA,False,279.3,0.0,1
UUNbhD_OOORnOC2b_v8xXexQ,False,440.01,213.0,2
UV46TOrO27RPOapUr3sbiRlw,False,164.0,65.0,2
UVqeMCjaraQdaYHVjWzH_yXA,False,218.8,125.0,2
UW-A9nH6b2RS6PoTHlFvmvyQ,False,240.0,0.0,2
UWAU5yCKrLRMKv1UCiAKFguw,False,80.0,0.0,1
UWBh7gxGB8RIGaU8xvO0ut2A,True,2261.53,718.02,18
UWYOzZGy3HRFyJAxGoDgqXOA,True,274.4886,75.0,1
UWh1iOtWFHS6WE-LtBsBrnKQ,False,400.0,210.75,2
UWs4tLBSWcRESeofB41LYU2Q,False,440.0,40.0,3
UWxkLwriIGSwijLkrX7RgoFA,False,285.0,0.0,1
UXMT47iqkQTJq-fJiPwly8qw,False,235.0,92.0,1
UXQ_kc0GPARoGjaa01Pen59A,True,870.7624000000001,356.72,7
UXVat4PixlRkiZMbP0XMtkNQ,False,229.75,89.0,5
UXX-BwYO-YQ5OxJVYBtIxBJQ,False,395.0,140.0,5
UXZ3t8j2UzSx2tJjjVNHZ-FQ,False,152.0,60.0,1
UXf2rwGyTTTZyzpGGs-ulRyw,False,48.0,48.0,1
UXhQdNUCZFT-C6tPU0VyFNHw,False,220.0,0.0,1
UXz8QyqueETDuc2vqWR0Slmw,False,427.5,0.0,1
UY3tO-ZqQ0TmqK6cZKe41g7g,False,180.0,0.0,1
UYKuVmrSpDRSSZgfrib9zJIA,False,68.0,0.0,1
UZM4qTC64vQB6TzgCybEdNZA,False,129.0,60.0,1
UZQt0bwqoqRNqN1vwx1kPOBg,False,321.99,150.0,3
UZcWmdYaTQSaaBUkYjqLcxbg,False,82.0,40.0,1
U_LcxjZK-0S2KG4HZhrrLj9g,False,691.14,216.41,7
U_OJRq0Cp5SmCUMv0bZeiQKw,False,205.4962,43.0,2
U_daPwh-lNQc-8w-h82o6uAQ,False,767.61,35.0,11
U_ualRhG0JSvGUSkhXLYBlSQ,False,1207.05,100.0,9
Uae1keuW9USZWQsYunlEQCcg,True,1780.95,351.0,16
UagNJf7KMdSrKDJo78SWWI5g,False,115.0,0.0,1
UcUnHUQ691T46P6eQ8qG1zUw,False,70.0,0.0,1
UcVDaalijzRti7g7ld3r1TyA,False,75.0,0.0,1
UciMGYsmODS3mJl0stAx4ChA,False,379.0,80.0,5
Uclt38_SwoSXShJ1_7IsdjEw,False,595.74,3.56,5
Ud_mQ2XSlZSIS0z7Xf8biqFQ,False,925.61,580.5,9
UdkA2VRGbOR3GH5ZREOuWdow,False,394.76,0.0,3
UdoVUMvGUkTtGeNRv6wWb_Sw,False,1303.46,448.0,18
UeE8pB-G11R-G6Kq-zOb71Vg,False,1320.25,40.0,8
UeLPTyEK6RRcKrg4EEA4yN_g,False,122.4,91.6,1
UejVV4aOBtS4OJg8aGrxyRPA,True,172.0,50.0,1
UeyQ8unS4ERMSSugnUBzmogA,False,130.0,24.0,1
Uf0clZdWhGThW8umdB_TnUyQ,False,124.0,0.0,1
UfDne_oeicRSeR60op5A989A,True,1699.93,65.0,12
UfH_utuq2ISmqfzsu3wKe70w,False,408.52,6.0,2
UfMCt3QSIIRNSI6sQaGGGPSQ,False,45.0,0.0,1
UfQyV9E65CQH64PEE5jBvrYw,False,2989.09,114.598,26
UfTDutpOTwSGOMt3pegLyfOA,False,220.32,107.68,2
UfZSRelOQ5TDOw4slDctzIsQ,False,331.32,53.2,5
Ug4pHpCOUGS5OlQxCuXK9jlQ,False,769.11,351.44,6
UgMKLLF6EMQZ6LSXFWCsFsxA,False,50.0,15.0,1
UhEkmEByTORTy827BtU27N3Q,False,172.0,84.0,2
UhGX_gJKBHQPK3oWJPYWhaOg,False,9642.75,409.5,98
UhYrVL7aDgSDavM37L9tTrGg,False,226.32,120.0,2
UiC0lbDCSnR_CwwxDoDI-1nw,False,97.0,0.0,1
UiGux8qahAR0auClqpEFmn1w,False,247.0,80.0,2
UieDl0_KoxTvKbGH__yT88MQ,False,451.76959999999997,75.0,4
UiiaJ3k-sZR2-0lYkqGXuZBg,True,4668.63,230.8,26
Uj2xHlqu4dSouZpMq1Yesxzg,False,1017.995,338.569,4
Uj6nGkwumZT1udk4wyCz-BPA,True,1337.0,78.0,25
Uj9fAAUuzQQIuaeXUlyZNKYQ,False,490.0,0.0,2
UjNaiQ_qKCTHqbK3_93XK6og,False,56.0,0.0,1
Ujwxwu8mRTRRm7W78C2cFFgw,False,1805.0,240.0,6
Uk70EUz2gVRH2ne-zgq8Sw6w,False,4970.63,43.989999999999995,23
UkEbCHoKyZR0Kz1so9w3MiaQ,False,564.5699999999999,335.0,6
UkKHlW8aLLQBav8Z8h3vyTwg,False,110.0,0.0,1
UkMOCcmiJcS_i6QNmiecDyqA,False,129.0,20.198,2
Ukbh4q3-9vSP-e0-30WdQX2A,False,395.48,0.0,3
UkfMpQruEGR7ugSErpwrgmhw,False,1841.98,0.0,10
UlY-LiEm5-SVm5d8EGwwqOeg,False,1213.0416,0.0,5
UlZ8Im6a0CQyaNgb6EcgL2CA,False,789.58,252.7,4
UllJlLmec_TOeRA1m0l7XVvA,True,350.65,50.0,2
Um5EqTcaxCTuaANkc2Msfisg,False,383.75,0.0,2
UmZrtLzuKzRvuPOFzLPNFUbQ,False,328.845,0.0,4
UmxZPtASjtQcSsdpA4xtUpMg,False,100.0,0.0,1
UnJd6ib-NNQc-pweb61pI-ng,False,53.95,11.0,1
UnQbGJCWpqSPWPt4C3henIUQ,False,224.85,110.0,3
UnXVu4I2R7QX2oDvIb5FqOfA,False,1451.0,112.7,7
Unjxd_6K4yQFKSFg6yucU-yQ,True,3499.44,237.0,18
Uo87aC8iOtRliR-d8W_DGjRQ,False,58.0,0.0,1
UoQV9H7C7xSsCP5G7MX6gOFQ,False,3426.5272,299.5,14
UoU7nssy-9TNyIz0sgE5L17A,False,403.0,5.0,2
UofLV2v2DRT224tYv9tzlKsQ,False,551.9,170.0,6
Uokg_6u-H1Sp--KouQtxvoew,False,121.4,70.0,1
UpRUKd2etiSKeaFp2JN2Dp-g,False,693.64,25.0,3
UpgVrHICl_RfCCkOIG1RuSlA,False,310.0,195.0,2
Uphz9OfCABQ3CcNlfVfiLCUg,True,358.95,75.0,3
Uppvo7bezbRleDX8bZBzBi8w,False,6681.09,1022.562,109
Upwi82fWdiQJWifAf_nwznag,False,3507.44,125.194,17
Uq7qdKT2FMSO25wVT1_hHLxg,False,862.95,11.0,14
UqIQ_zISqRRnSubrI9ITA9Yw,False,3289.54,91.6,42
UqSszSXeZETIehk4X4TgbLNA,False,752.0,208.0,2
Uqd-jzTW7FTbWKPiTN3EMgTw,False,200.0,40.0,1
UrBTJa2a9xS-aKWi2MSYZLGQ,False,184.72,41.944,1
UrRN_WMW0-R6WG-qMSTIz_uA,False,1233.1,138.89,3
UrZeiMNWqqRqWazLN8PJ8akQ,False,1879.0614,42.39828,12
UrkINzEW5GSHWbxWEfonM5Wg,False,7662.7,58.1,40
UrzoQnV29ES52rwxVTOHGzFw,False,589.5,105.0,8
UsFYYO4yeYTSy-QD4GfqJnYQ,False,286.99,198.7,3
UsOWXJNylLTAyNg4NYLtAcsw,False,126.0,122.0,1
UtHiZcnG17TCG5GcnbYvxbMQ,False,395.3186,0.0,5
Uu-pKReWzESMWIEoeWolPfcw,False,2610.32,48.8,29
UuCkCwAud6ThuGEAAiUYCZew,False,1074.26,16.0,17
UuCyL9MGuTTRG6qOMPvAka4Q,False,102.0,50.0,1
Uu_5m1laOlTcaQ8jlsVrTy3g,False,570.09,222.0,7
Uub4pQgGHdSvGjkKgMdwfSUA,False,601.4200000000001,11.17,9
UumE2juSSfSmS7vZuBgfuSjQ,False,1759.2,71.598,13
UuwCbfZetiRBeYdXZSzj70ow,False,529.5,39.0,3
UvH4Ym0OK3TlOhQc0wCfjO9g,False,75.24,0.0,1
UvPQIG5iWcSgizSr5L1iRgtg,False,519.0,135.0,4
Uv_OPJxqbdQYqEtPxGEr-L8A,False,1368.0,188.0,12
UvhlcB4Os_RKOf9-40HSyUtA,False,1607.25,120.0,10
UvrB0ev6p3T46dPcv4CmSdzQ,False,94.5,10.5,1
UwFdTmLmenSHmP_qL9Y4v_sw,False,761.0,216.0,2
UwQ2L2kyLOTny2s6kIzBQDeQ,False,120.0,60.0,1
Uwb2sUcGFuSLGbxZcIs_h1MQ,False,1465.73,110.5,5
UwbI62N6RcQn66yVNVa22ozQ,False,185.0,80.0,2
UxCuta2ycTR_yV2i2uuD5J7w,False,120.0,70.0,1
UxFazWruXOSvuWqsrj9tGKRw,False,278.0038,0.0,2
UxGr9AhGbNRlGs2Ah7maEecA,False,68.49,0.0,1
Uxc4gvf-AMR3-yJcfx_zhX1g,False,3958.1494000000002,148.45,23
UxkWchtqHUTJqy2ItZ63KWxg,False,456.99,260.0,5
UxrTPocm8tRWm-wfcu-P1wFA,False,274.0,27.4,1
UyPWDnOKDfQWKEQ4Ow6K59BQ,False,1879.39,0.0,8
UyiyMntKwaTGK-cFtLoHddOQ,False,409.5,170.0,7
UzAU43macoTSayR0mvNs9U3Q,False,806.08,10.299999999999999,10
UzB0zIouN5Q2uox-oX7EGWbw,False,170.0,0.0,1
UzHyhHYGJfSiGKR6Y0jzPNDw,False,140.0,70.0,2
V-qu_dKOkGR4OpxlKMSFnbLw,False,1811.05,361.026,23
V-zGaBeG4lRuGpbdeWLVfQBg,False,199.14,45.5,4
V04thKr28HTN2im1rdD81LBQ,False,100.65,50.0,1
V09lkw0KVuTWKRhg0Jz5DKKQ,False,485.0,125.0,3
V0JST7amvbRGmV48aChNW3lg,False,288.0,0.0,2
V0QNOpoGTnTrGmtdoYhqZxOg,False,120.44,60.0,1
V1-drNBmiQT8mYW4BlCX5HIA,False,268.3,165.0,3
V1B4VjAKAvTOKYeBA5SDe-yQ,False,243.65,65.0,2
V1BMSSHaNWSIaLr9HmSpuwXw,False,469.9992,47.99792,2
V1m44wyODyTNOXFIy7pg5_yA,False,210.0,0.0,1
V27VWlWqicQkqcsOWcC04hmw,False,110.7,40.0,2
V2BM1JcW9jSnW3pncsCFVLtA,False,6196.27,142.55,33
V2ozTR4mHMQVmDBk4isxBtVQ,False,215.55,50.0,2
V30WAORak0RqaX1SRqBCvYmA,False,1714.05,174.93,17
V3VHr4CqACQzqt-PChn_P8Eg,False,265.8,14.649999999999999,6
V3hqd0_2vhSY2hvR_QfEOl3g,False,325.197,142.07999999999998,4
V48p-CBihCQBi4xaBdE3QyVg,False,110.0,0.0,1
V4SrTmR-k4Re-yx2RIJPtb3A,False,429.59000000000003,138.92000000000002,3
V4jav47O1BQ0O3bJ7jIugCoA,False,285.49,0.0,5
V50d1ihq0NQQqjm1hor4cL-g,False,82.0,40.0,1
V58aJQlqzZTQqDEZlDed-6Eg,False,3391.242,234.62,40
V5WOgObOJPTSO_d4br3wng3A,False,2640.49,132.9,14
V5dekTEKNwTzKpR6Ex2tmcdw,False,31.5,0.0,1
V5iWTgreIQRDevL7rC7NgOGQ,False,42.0,0.0,1
V5xzxZzW7DTVWhllzItnTQ0g,False,516.76,100.0,4
V5yrl_0eY9Sie3NU0A7mWuEA,False,115.0,0.0,1
V6-yk9IqxmTWqiVHIwa2kSJA,False,642.8951999999999,207.5,6
V6Cyal2meEQYmtwY2NOT96xA,False,97.0,42.0,1
V6IVGT_OIbROOSbJ_hhmHEOA,True,2474.566,154.042,32
V6rjsJwyY3TByggJw8W5qqcQ,False,261.86,80.0,3
V72FVzJy2vQfyxBdJUjb79kw,False,165.0,0.0,1
V7Oc-QJW_gSaW2qgJdvNVo7w,False,73.5,0.0,1
V7V2lXqOlIRGOkbzqE-sX55Q,False,94.5,0.0,2
V7ZJUQ0OE4RLOjl90aONLtEQ,False,120.0,0.0,1
V80A5CWaeNSra9YlW-yp1C5w,False,6222.389999999999,27.1,62
V8KPrZz-KKTP-KRxzqn-eB1A,False,520.0,50.0,3
V8Kqfj52UZSF2pvK5cHJwwRA,False,807.0,150.0,4
V8dogD36idRv63BK3NS3f4VA,False,100.0,0.0,1
V8iG1hBWJjTXWtVNBZ2SMIeQ,False,604.9300000000001,226.07999999999998,4
V8jaUI-mS7SumPM7-8ShyQ-g,False,1133.84,0.0,7
V8lLKq9amvTPa8a69PEqIB1w,False,186.0,0.0,2
V8mj6WmGK8RpGUP0m1wSKQaQ,False,1455.18,324.0,11
V9AROhbOkSTCOgOUbChrJPzw,False,796.75,46.0,11
V9q0kEc2OiTu2VApcfMqmyJw,False,487.99,0.0,5
V9q4ULQuOcSku8qDQvBjPTdQ,False,167.58,0.0,1
V9yNr-QavIRta96YQPv6LV8A,False,1099.95,105.75,6
VA5Yj8zqzqT5qDJGzV77iD_w,False,265.99,0.0,2
VAoov_NS99RvSWEDN6as4Onw,False,124.0,0.0,1
VB6CVHIaKqRcakiPInnWyZNg,False,2903.6,600.0,21
VBCViTByX9SlyiIlBcK1SMgQ,False,85.95,0.0,2
VBJ5I8ei_LS2i9ozemNN2nRA,False,324.02,103.58,4
VBvl-O9K68STKZPu9Vj5j29g,False,552.0,187.0,5
VBwxCtom2fSXmkJnofEzCE1Q,False,578.51,90.0,2
VByqRzNy4USKy-axNl6uWqnA,False,640.4200000000001,40.0,13
VC9Z5ZyO3UR2O0Xjysx74FOQ,False,1429.01,47.34,2
VCS_fwuq-qR-q3nIuXJdGsxw,False,972.98,462.75,12
VCWO9O7q61ShqFGA7x1g3DYg,False,2469.834,60.495999999999995,21
VCX3G_S-MuSQ-SPFS8K7omqQ,False,436.0,0.0,2
VCkZd4NKPaSlKRaoN0sFzPZA,False,175.0,0.0,1
VCyhYVzerqQseUOwzxs1sPZQ,False,109.0,40.0,2
VCz9OqJCb7RLCIBTJUj46Pxw,False,1274.23,97.5,17
VD2nt0ROYmS-O0YqRKpIDdBQ,False,103.5,40.0,1
VDBCk6cO1PQZOMzNcXzUn8tg,False,912.02,235.0,4
VDR4PlqeVpT_eviEq3Pexr1A,False,371.0,0.0,2
VDm1wT4aL7S8aqS445AZzFJg,False,138.0,112.0,1
VDoziXbCdMT6Ceh3bRv-u6Xw,False,165.0,50.0,1
VECDqBGWIFTfWJ8pGZyew69g,False,1562.29,0.0,6
VFafSazK3QTTKlekzB6NdpSQ,False,600.0,0.0,3
VFcAweaq7aQFqQo_a7KOP5Iw,False,331.98,0.0,3
VFqzcBBab4TEamK2BUMoBmVg,False,519.0,235.99599999999998,4
VFs2ZkaemVQNeaFNaVSWn0rg,False,2264.54,448.058,10
VG24hbVWnvQeWeUHVVQT2Qfw,False,214.32,0.0,1
VG9n_GcC5TR2CoVYcvia8HdA,True,7462.58,75.0,16
VGHG-J1WgFSdWmIP1zpBMP7A,False,542.0,162.0,2
VGOw2ZqeviSee9eNqgNHDbYw,False,1276.548,24.0,9
VGRMCA0Oe7QkOI-h0mRNsUzw,False,762.0,80.0,6
VGeEe6N-CNSR-N-BNTnScAjw,False,290.0,68.0,2
VGxxzVjyrXQayNGEjN5YA5Gg,False,119.7,40.0,1
VH0xliOC4UQnCkmIOH-5hLdQ,False,66.0,0.0,1
VHXFkbQ6VdSN6s2iQbGS-e5w,False,877.45,292.288,4
VHcvRKxmxMRKmjGRx5eQz0Cw,False,100.0,44.0,1
VIUYsFsWe0S1WTZMs8jUmkUw,False,232.0,40.0,2
VIdEgKZCzaQqC4BPZ-nxrE2A,False,295.0,0.0,1
VIl7WkLOczQjOWVRLrSee3LA,False,76.45,0.0,1
VJS71RaCKKQJCuKBawuIgpqw,False,190.92000000000002,40.0,2
VJSMI1hy1vSLyr9Hhgs1c26g,True,825.3708,50.0,5
VJeSn4LuWgRbu73aLKyzkMuQ,False,1754.03,232.5,12
VJhws1RCKmSrCFtpRXisLFaw,False,408.24,223.46,4
VJtLhXMOXGTsOAgEME-ghAgA,False,2639.02,299.44,13
VKJN5DCGjhS6GQelCtfj-ahA,False,6676.1,40.0,34
VKbeUjJWaFQ1WwM5JmuYO1WQ,False,46.0,0.0,1
VLTQ5GzGHOQ-Gi88zFHamqbQ,False,203.4,100.0,2
VLaiWm5uxXQTu81_5thV8_7A,False,817.343,212.0,6
VLlA0ZN2QiRf2dEvNhQ4C8cg,False,279.75,2.0,2
VLu0qPBCB4S1CFtmBRzFJyuQ,True,2041.7184,143.0,27
VLuOA8ZKYYRPKKp-Z5jy1cRw,False,260.0,0.0,1
VLvZTKCamOS3alYUC94OzQPA,False,595.39,26.408,7
VLx8rbAiPiQKie68AZxeXhNw,False,348.0,220.0,2
VMGykeRaqiRFaz0pRDkw30BA,False,1229.0,120.0,11
VMSap4e2PGTX2afweUEBFagg,False,285.0,0.0,3
VMk-tNliksTDig_Jl-Yqokxw,False,276.04,144.0,1
VN6VXv8a2mSoaf2R8O-6oknw,False,480.3,145.0,4
VNHuOLBOpcR6OqLcBVGoo-Tw,False,1766.7,134.228,36
VNXqRz2-s5RE-gmL21SQAQmQ,False,954.0,0.0,4
VNczU-POc5SvOwh9PlTH2q_g,True,3677.28,547.058,29
VOLNAw3m8UR_mZpv3g18PKWA,False,86.0,0.0,1
VOQBr63iOTQDiFg93yxUFPsg,False,3264.2,522.0,7
VORAmBfevDSqe6GLfO0UlMXw,False,122.3,71.05,1
VPN5N5C-zeSq-AlvCYaW4gqQ,False,126.97,70.0,1
VPNlO1rOiSSnOPIxrusAMoeQ,False,245.0,0.0,1
VPu9w_Y-VoRg-3MJYBINLBMA,False,1246.5772,241.0,8
VPzyb_MuLlT6urRUMTN6Fg4Q,False,2138.9096,178.0,9
VQ3hamNi1MTLijn1NlA6HkYQ,False,1947.65,427.0,10
VQIwf-betbSae44xbUO2OnfQ,False,90.0,60.0,1
VQNgAU86ULTD6tFR8BhcYAvQ,False,103.0,50.0,1
VR9nf41ejZTEe5Zz1Ywo5IOg,False,56.0,0.0,1
VRFyjhWan1Tea9HqW2f7A80Q,False,90.0,0.0,1
VRRCmW8yswTTy3fI8xDxtl5A,False,935.48,90.0,4
VRo2rMke6zQpefkakIUkG5qw,False,3568.14,21.009999999999998,31
VSY7EXC6prQk69_5Cos7om1w,False,46.0,0.0,1
VSiqiahCReQHC27Nh5kWVwyQ,False,725.0,142.0,3
VSnLeHJ2c8Rb2qDXJAHYRg5w,False,339.02,0.0,1
VSu5IPheE7TJe91DhI60nd0Q,False,167.58,57.0,1
VSvNqKN2zLQy2tvsNAQMBsLQ,False,75.0,34.0,1
VTGl2gYe83SDe9UUYpSCblpQ,False,95.0,0.0,1
VTV8ux8amuSZaWBw8V2O17jQ,False,1231.99,412.12,8
VTpzBe8iVvSsif-n819ECuZg,False,147.06,0.0,1
VUQQd3_iyCT8i6mr_iY538MA,True,162.0,50.0,1
VUca2cN-s4RJ-S9CN3KRZJpw,False,480.2364,97.04528,1
VUquePk20XRZ2okvk1r2B1NA,False,211.0,0.0,3
VV7SxgPiXoRTiCwyPWG-O7ow,False,449.0,170.0,6
VVOCTmCqjnQsq-SKCX8iHriw,False,417.0,268.0,5
VVs5B57Og6QGOn2I7_Y5Dh8w,False,346.0,80.0,3
VW-I3EWKteROKPPfWeIg47tQ,False,98.0,106.0,1
VWfKG2POFwQUOAxnPloTjRcA,False,636.1,75.0,4
VWyzZXrKF_QEK-f6r-nnNM8w,False,160.0,0.0,1
VX026dxCTgTKCq5dx9QNum8g,True,598.02,185.0,5
VXJd3c_ylRS6yxdj_siWrW6g,False,162.0,68.6,2
VXWhj7jymwQTytaPjvl0wSbQ,False,160.0,0.0,2
VXsYsu_6ueTg62_W_w8Eh5Eg,False,99.4054,40.0,1
VYSDeWVekrT3eOqEVzsPka_A,False,124.0,40.0,1
VYVaDT_-QHS3-p9f_HqH3xgg,False,821.498,18.0,5
VYWX8UD6CoTw6eDuDEtOu2Gw,False,60.06,0.0,1
VYcxLWF6fXTF6opcFlPvhM_A,False,285.5,168.0,3
VYf5lXZ2GgT72CYGZSli1bWw,False,722.5,3.5,10
VYwJlXOGJHSwGvUlO-FTFVJw,False,237.0,0.0,1
VZ6i0nuK5KSVK_9CudXQBnXw,False,236.5,53.0,4
VZ9eDfryPLSfylBTrLTimXlA,False,67.0,0.0,1
VZATdGTaOPSIaBr7Tk9rgWkA,False,296.5,0.0,10
VZUSK5V2iyQ_2Z1aV2Uj-_eQ,False,450.75,2.9,4
VZWexofylzT_yOi0fxnuj7ng,False,730.8,0.0,7
VZac7UliapTMiIHElYj_IcDQ,False,142.95999999999998,40.0,2
V_6kLQ0O8KT3OG2G0wpuGdMw,False,409.0,0.0,2
V_93-VPiVeR9ij0vPJjqjn4g,False,211.98,0.0,1
V_Hs0_xSncQ8S6osx90K5UJQ,False,641.73,30.0,7
V_eHf3Ki6fRZiyXVKHkyk6VQ,True,136.8,30.0,1
V_zsI-uujAQLu-rLuEL1OtBQ,False,203.0,0.0,2
Va36sciy1bSKy_EnidruOCCA,False,120.0,75.0,1
Va57QIdqtxRIqwASdapt0MLg,False,274.7,100.55,4
VaSKvnRebcQdezx2RY4jEl1A,False,901.04,166.0,7
VbFiWSzKjlSaKRu5zaMtdL5g,False,452.0,0.0,4
VcF2QrkmxVSkmYd2kF8u1y5w,False,284.0,0.0,2
VcKa651esrQXedBe1p78LQhA,False,2292.8646,156.76892,7
VcgYHHZ-g9Rh-q5nZY-aoO3w,False,2074.16,0.0,6
Vct4dzcG5pToGeHYcTSxkmvQ,False,3729.3852,235.538,35
Vcy4rHy6iGS96xR7y0uBaz_Q,False,369.0,181.0,4
VdRWpPRKVnTPKC1KReQ7P77A,False,101.3,40.0,1
VdT99IOKEETzKfkhOep8V0QQ,False,199.0,25.0,2
VdZfpDm-DyQV-zS2mxoSma4Q,False,5258.78,201.3,35
VdyNGS8WJkSJW6If83GxxT3A,False,195.0,0.0,1
VeZOO6X6frSn6KylXfj3ZBQg,False,2390.43,16.0,21
VejF-y_iP7SQiEtN_ekIf1cw,False,2128.5,341.5,8
